[20250318 02:39:20] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text normalization: 
[20250318 02:39:20] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大 家 好 ， 我 是 蔡 徐 坤 [uv_break] 。 我 练 习 了 两 小 时 半 ， 终 于 和 大 家 见 面 了 。 嗯 [uv_break]']
[20250318 02:39:20] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | load lora into gpt: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\checkpoints\lora\f6e32380-e962-415a-9fe3-88231df25fad
[20250318 02:39:20] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start inference audio code >>>>
[20250318 02:39:25] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start decode to wavs >>>>
[20250318 02:39:25] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | unload lora !
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker_emb is None, random select a speaker!
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker embedding is : 蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | saving speaker emb at: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\pipelines\..\..\results/speakers/1742279973.152845.pt
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params refine text:
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[oral_2][laugh_0][break_4]', 'top_P': 0.5, 'top_K': 2, 'temperature': 0.3, 'repetition_penalty': 1.0, 'max_new_token': 384, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True}
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params infer code:
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[speed_5]', 'top_P': 0.7, 'top_K': 20, 'temperature': 0.3, 'repetition_penalty': 1.05, 'max_new_token': 2048, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True, 'spk_emb': '蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀', 'spk_smp': None, 'txt_smp': None, 'stream_batch': 24, 'stream_speed': 12000, 'pass_first_n_batches': 2}
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Optimization on text, such as split, merge and so on
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text optimization: 
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大家好，我是蔡徐坤。我练习了两小时半，终于和大家见面了。 [uv_break] ']
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text normalization: 
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大家好，我是蔡徐坤。我练习了两小时半，终于和大家见面了。 [uv_break] ']
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Process Text Refinement >>>
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Refine text: 
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大 家 好 ， 我 是 蔡 徐 坤 [uv_break] 。 我 练 习 了 两 小 时 半 ， 终 于 和 大 家 见 面 了 。 嗯 [uv_break]']
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker_emb is None, random select a speaker!
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker embedding is : 蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | saving speaker emb at: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\pipelines\..\..\results/speakers/1742279973.9440029.pt
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params refine text:
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '', 'top_P': 0.7, 'top_K': 20, 'temperature': 0.7, 'repetition_penalty': 1.0, 'max_new_token': 384, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True}
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params infer code:
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[speed_4]', 'top_P': 0.7, 'top_K': 2, 'temperature': 0.0003, 'repetition_penalty': 1.05, 'max_new_token': 2048, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True, 'spk_emb': '蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀', 'spk_smp': None, 'txt_smp': None, 'stream_batch': 24, 'stream_speed': 12000, 'pass_first_n_batches': 2}
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Finish text normalization: 
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | ['大 家 好 ， 我 是 蔡 徐 坤 [uv_break] 。 我 练 习 了 两 小 时 半 ， 终 于 和 大 家 见 面 了 。 嗯 [uv_break]']
[20250318 02:39:33] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | load lora into gpt: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\checkpoints\lora\f6e32380-e962-415a-9fe3-88231df25fad
[20250318 02:39:34] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start inference audio code >>>>
[20250318 02:39:39] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Start decode to wavs >>>>
[20250318 02:39:39] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | unload lora !
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker_emb is None, random select a speaker!
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | speaker embedding is : 蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | saving speaker emb at: E:\Code\AudioLLM\ChatTTSPlus-master\chattts_plus\pipelines\..\..\results/speakers/1742279987.9659019.pt
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params refine text:
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[oral_2][laugh_0][break_4]', 'top_P': 0.5, 'top_K': 2, 'temperature': 0.3, 'repetition_penalty': 1.0, 'max_new_token': 384, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True}
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | Params infer code:
[20250318 02:39:47] [INFO] ChatTTSPlusPipeline | chattts_plus_pipeline | {'prompt': '[speed_5]', 'top_P': 0.7, 'top_K': 20, 'temperature': 0.3, 'repetition_penalty': 1.05, 'max_new_token': 2048, 'min_new_token': 0, 'show_tqdm': True, 'ensure_non_empty': True, 'spk_emb': '蘁淰敥欀妣窌恌榌舝斩巷苪蝁碫媆嚆菏朓偕楂掀徴嘅厁张瑇暝幋汐立垷懖潌词剤战嶁敬聯貤旄誊节碇葊伵葾蟍嗬哻瀧祌懀莂璁臖越其脴捑筟磫葓瑚秲跞刅纶廎茴蓡砚笉欝誥査敁狌剨謭貘豓戗贱嚫煏算嚤窲囥埙礍梶萣墔艏柄誓呔細喜豳譒臡剑芤凕診栛究知趌諿紒矬翗杌昃幒潒曔梤腁搑嗥窆棢攦抶綛惩虶菗晊廂噌岅譨赪焱彀笙蚼矶枓澹塔巻簭蓕芵懜师谉佻筿蒔棢至螳萳弃亠料筵撍串嗍嬦伂炨貎琿蜮请莂跨緸甦溛眎査兰崁悺峀穨噎豧朵倪氾懺妑瞍绮圡肳談掟滑羆匦眎儷撲謐楙塴炕淍妊翻艻百槅猻匀嵫罅贅肼嘮搓慮荎敀藈俞厩泦樼囓維婡觖椂摴译粯嘔琢垳涁菦恇趐樛沑称峗傯裀坋綴葘蔶蛱穇烫劤穨窠康蒍爞覗莮榭裠硽寀薕撵協斅刧楾葎胩往腕葿扏胈栓薢曧瑙檻猭省焪帠浟椠緍易蘩欍尛百怠葖籛嘉涧像其羄蠳褬祪巄涑摯嬾娾襠質燪穝孻蔣疖箨厯蕶萇瓚筌倨矱覲范甪茫曌尞膙襉湭熁愵衖夨微氾彉腒当描爝滓氕殬稁蟺嬉猰坘獶汬觽枸羰睤楜璜瞞倮妥綨搜漽葯粄氢檙螱己宀矠贴篞灢暚涰扚埉勏淚泍稟焟枑媾蠗渦喓糪編槶彼貔莊乃格氕聺嬷涰渝篬每厱赯脦滏巔字岫溘屉亯怔嗢劭疖蔣蓽梱葒禬瑤下粬匸克柘蔜休棑曳爕卦哮瞹珲惑癝庱島烈取姥煶搉妊賌庖蔐灪吚彘睻悊喩庣椾橰箝赡懥夽烝禢犺洠腖讎澗宨膙恼忖覀揟梢伿惂涩帘磘璢庼趁諧腮藪瓵本籺瓢淌杬歬謍亍婢率挥怤傒娭堩謥藂翗嗏涯绣琦籞蚝焾嗲疍椸嚵叕蕳碮毉笀潘堞蠲帰助妈癛姜只蚸仉捇犲媴吂昴洝峺嶌憯俀喒怼譗紬哮嘴啰湲秣琒勎翐誨泩歏椽腰榏嫓汈槉啰祢悞樋柊犄誩擸撲嚳胜縉弿枛澻眘警舙耉埫簇蓕宑袲灡暬挱劎群曔簨耯砢愮蒲擘绱够崔瑍灤戃磋冯疝膔吏蠪璀譤暛勌涄裱欯赥买烿岫槰灌蛦癍糆蠌垮女蘅憁憦禀掞徶仵诟沶泳蔮证墐癡氹愣寞搜橹籵焜抭琑荕愽衱螗觾嬢袛蘑篃綨仂攣幈秙壳疯熘甚沄瞓欮滊睜刌綺瘗癮柆玤榯繌萙綆赓繲諭证狴跻悉瘥畾煡胁桰聎擌藜色丢凃凙砇懡谧瀋晧蟄榭橲讶崞喡悋薶眀欪肇炊姿屈贀责拢妍磐焑嗌倴穾牐牬嶭宽矕畈贋臙浦歁嚶緾砨柑跘唷喵纮菑胶憡籓扟縴援楏萴睸誰榚尠撟薙犊薄仩羊嗹掌侅惮倄熌挤窓惪殀塿腉苬桼掱薼茜賿圇欏腤敽嗰珊扇姥叛晨撡佣被楳喴絷啶嗡毩恩豠虿茁崳甬皫只搿国灩嵫狉俩峠貅宿劏畮婏蟍倵墂碢倌刏羨楰茥腚儹贊扣夽確壍丄崙嘀', 'spk_smp': None, 'txt_smp': None, 'stream_batch': 24, 'stream_speed': 12000, 'pass_first_n_batches': 2}
